CAS Number;Chemical Name;SMILES;Species Scientific Name;Species Common Name;Species Sub Phylum;Effect;Organism Lifestage;Exposure Duration Mean (Days);Conc 1 Mean (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Units (Standardized);log_Conc;Es tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;18.0;;AI mg/L;1.255272505103306;No tóxico
132-64-9;Dibenzofuran;c1ccc2c(c1)oc1ccccc12;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.05;;AI mg/L;0.021189299069938092;No tóxico
132-64-9;Dibenzofuran;c1ccc2c(c1)oc1ccccc12;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;3.02;;AI mg/L;0.48000694295715063;No tóxico
132-64-9;Dibenzofuran;c1ccc2c(c1)oc1ccccc12;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.85;;AI mg/L;0.26717172840301384;No tóxico
132-64-9;Dibenzofuran;c1ccc2c(c1)oc1ccccc12;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.14;;AI mg/L;0.05690485133647256;No tóxico
132-64-9;Dibenzofuran;c1ccc2c(c1)oc1ccccc12;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;3.62;;AI mg/L;0.5587085705331657;No tóxico
132-64-9;Dibenzofuran;c1ccc2c(c1)oc1ccccc12;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.78;;AI mg/L;0.250420002308894;No tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;10;0.114;;AI mg/L;-0.9430951486635274;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;10;0.181;;AI mg/L;-0.7423214251308154;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;10;0.12;;AI mg/L;-0.9208187539523752;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;10;0.326;;AI mg/L;-0.48678239993206096;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;10;0.117;;AI mg/L;-0.9318141382538383;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;10;0.216;;AI mg/L;-0.6655462488490691;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;10;0.114;;AI mg/L;-0.9430951486635274;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;10;0.196;;AI mg/L;-0.707743928643524;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.125;;AI mg/L;-0.9030899869919435;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;2;0.24;;AI mg/L;-0.619788758288394;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.32;;AI mg/L;-0.494850021680094;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;4;0.273;;AI mg/L;-0.563837352959244;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;4;0.121;;AI mg/L;-0.9172146296835499;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.165;;AI mg/L;-0.7825160557860937;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.131;;AI mg/L;-0.8827287043442357;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;6;0.116;;AI mg/L;-0.9355420107730815;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;6;0.202;;AI mg/L;-0.6946486305533762;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;6;0.187;;AI mg/L;-0.7281583934635011;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.119;;AI mg/L;-0.9244530386074693;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Swim-up;4;0.0991;;AI mg/L;-1.0039263455147247;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.157;;AI mg/L;-0.8041003475907662;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Swim-up;4;0.0816;;AI mg/L;-1.0883098412461387;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.128;;AI mg/L;-0.8927900303521317;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;6;0.113;;AI mg/L;-0.9469215565165803;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Swim-up;4;0.113;;AI mg/L;-0.9469215565165803;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.106;;AI mg/L;-0.9746941347352298;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.121;;AI mg/L;-0.9172146296835499;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;17;0.126;;AI mg/L;-0.8996294548824371;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;10;0.118;;AI mg/L;-0.9281179926938746;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;4;0.202;;AI mg/L;-0.6946486305533762;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;4;0.184;;AI mg/L;-0.7351821769904635;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Swim-up;4;0.108;;AI mg/L;-0.9665762445130504;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.0824;;AI mg/L;-1.0840727883028842;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;4;0.352;;AI mg/L;-0.453457336521869;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.129;;AI mg/L;-0.889410289700751;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;6;0.162;;AI mg/L;-0.790484985457369;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.125;;AI mg/L;-0.9030899869919435;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;4;0.196;;AI mg/L;-0.707743928643524;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.167;>;AI mg/L;-0.7772835288524167;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.191;;AI mg/L;-0.7189666327522725;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;6;0.18;;AI mg/L;-0.744727494896694;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.16;;AI mg/L;-0.7958800173440752;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.12;;AI mg/L;-0.9208187539523752;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.174;;AI mg/L;-0.7594507517174003;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.137;;AI mg/L;-0.8632794328435932;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.152;;AI mg/L;-0.8181564120552275;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.157;;AI mg/L;-0.8041003475907662;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.117;;AI mg/L;-0.9318141382538383;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.124;;AI mg/L;-0.906578314837765;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.133;;AI mg/L;-0.8761483590329142;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.133;;AI mg/L;-0.8761483590329142;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Young;4;0.23;;AI mg/L;-0.638272163982407;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Young;4;0.24;;AI mg/L;-0.619788758288394;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Young;4;0.25;;AI mg/L;-0.6020599913279624;Tóxico
143-33-9;Sodium cyanide (Na(CN));[C-]#N.[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Swim-up;4;0.122;;AI mg/L;-0.9136401693252518;Tóxico
151-50-8;Potassium cyanide (K(CN));[C-]#N.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;;;AI mg/L;;No tóxico
151-50-8;Potassium cyanide (K(CN));[C-]#N.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;1;0.248;;AI mg/L;-0.6055483191737837;Tóxico
151-50-8;Potassium cyanide (K(CN));[C-]#N.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;1;0.274;;AI mg/L;-0.562249437179612;Tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;4.91;;AI mg/L;0.6910814921229684;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;6.9;;AI mg/L;0.8388490907372553;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;5.61;;AI mg/L;0.7489628612561614;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;5.75;~;AI mg/L;0.7596678446896304;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;5.75;~;AI mg/L;0.7596678446896304;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2243-27-8;Nonanenitrile;CCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2437-25-4;Dodecanenitrile;CCCCCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2437-25-4;Dodecanenitrile;CCCCCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.43;;AI mg/L;-0.36653154442041347;Tóxico
2437-25-4;Dodecanenitrile;CCCCCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2437-25-4;Dodecanenitrile;CCCCCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2437-25-4;Dodecanenitrile;CCCCCCCCCCCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;15.0;;AI mg/L;1.1760912590556813;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;25.0;;AI mg/L;1.3979400086720377;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
2691-41-0;Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
7601-89-0;Sodium perchlorate;[Na+].[O-][Cl+3]([O-])([O-])[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;7;582.6597;;AI mg/L;2.7654149808962645;No tóxico
7601-89-0;Sodium perchlorate;[Na+].[O-][Cl+3]([O-])([O-])[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;7;614.1983;;AI mg/L;2.7883086100529293;No tóxico
7601-89-0;Sodium perchlorate;[Na+].[O-][Cl+3]([O-])([O-])[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;7;597.3543;;AI mg/L;2.776231994269112;No tóxico
7601-89-0;Sodium perchlorate;[Na+].[O-][Cl+3]([O-])([O-])[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;7;582.66;;AI mg/L;2.7654152045058793;No tóxico
7601-89-0;Sodium perchlorate;[Na+].[O-][Cl+3]([O-])([O-])[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1655.0;;AI mg/L;3.2187979981117376;No tóxico
7601-89-0;Sodium perchlorate;[Na+].[O-][Cl+3]([O-])([O-])[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1128.0;;AI mg/L;3.0523090996473234;No tóxico
7601-89-0;Sodium perchlorate;[Na+].[O-][Cl+3]([O-])([O-])[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;7;397.0;;AI mg/L;2.598790506763115;No tóxico
9003-13-8;alpha-Butyl-omega-hydroxyPoly[oxy(methyl-1,2-ethanediyl)];;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not coded;4;50.0;;AI mg/L;1.6989700043360187;No tóxico
9016-45-9;alpha-(Nonylphenyl)-omega-hydroxypoly(oxy-1,2-ethanediyl);*OCCO.CCCCCCCCCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;4.6;;AI mg/L;0.6627578316815741;No tóxico
9016-45-9;alpha-(Nonylphenyl)-omega-hydroxypoly(oxy-1,2-ethanediyl);*OCCO.CCCCCCCCCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;2.9;;AI mg/L;0.4623979978989561;No tóxico
13601-19-9;Tetrasodium hexakis(cyanido-kappaC)ferrate(4-);N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.[Na+].[Na+].[Na+].[Na+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;100.0;>;AI mg/L;2.0;No tóxico
13746-66-2;(OC-6-11)-Hexakis(cyano-kappac)ferrate(3-) potassium (1:3);[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;1;1455.0;;AI mg/L;3.162862993321926;No tóxico
13746-66-2;(OC-6-11)-Hexakis(cyano-kappac)ferrate(3-) potassium (1:3);[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;1;1060.0;;AI mg/L;3.0253058652647704;No tóxico
13746-66-2;(OC-6-11)-Hexakis(cyano-kappac)ferrate(3-) potassium (1:3);[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;1;1345.0;;AI mg/L;3.128722284338427;No tóxico
13943-58-3;Tetrapotassium hexakis(cyanido-kappaC)ferrate(4-);N#[C-]->[Fe+2](<-[C-]#N)(<-[C-]#N)(<-[C-]#N)(<-[C-]#N)<-[C-]#N.[K+].[K+].[K+].[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;100.0;>;AI mg/L;2.0;No tóxico
13943-58-3;Tetrapotassium hexakis(cyanido-kappaC)ferrate(4-);N#[C-]->[Fe+2](<-[C-]#N)(<-[C-]#N)(<-[C-]#N)(<-[C-]#N)<-[C-]#N.[K+].[K+].[K+].[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;100.0;>;AI mg/L;2.0;No tóxico
111988-49-9;[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide;N#C/N=C1\SCCN1Cc1ccc(Cl)nc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not coded;4;104.0;>;AI mg/L;2.0170333392987803;No tóxico
111988-49-9;[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide;N#C/N=C1\SCCN1Cc1ccc(Cl)nc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not coded;4;104.0;>;AI mg/L;2.0170333392987803;No tóxico
119446-68-3;1-[[2-[2-Chloro-4-(4-chlorophenoxyl)phenyl]-4-methyl-1,3-dioxolan-2-yl]methyl]-1H-1,2,4-triazole;CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not coded;4;1.8;;AI mg/L;0.25527250510330607;No tóxico
